Symbol,Company_Name,Country,Sector,Industry,F1,F2,F3,F4
B1GHR8,"MonotaRO Co., Ltd.",Japan,Industrials,Trading Companies & Distributors,"7,476.7",0.1,0.7,24.3
BZ07BW,Monster Beverage Corporation,United States,Consumer Staples,Beverages,"45,880.1",0.1,0.0,15.5
225205,Moody's Corporation,United States,Financials,Capital Markets,"51,770.7",0.0,1.0,23.2
226231,Morgan Stanley,United States,Financials,Capital Markets,"141,691.6",0.7,3.5,25.1
B3NPHP,Mosaic Company,United States,Materials,Chemicals,"22,244.5",0.5,0.7,69.7
674399,Motherson Sumi Systems Limited,India,Consumer Discretionary,Auto Components,"6,991.6",0.2,1.2,-6.2
B5BKPQ,"Motorola Solutions, Inc.",United States,Information Technology,Communications Equipment,"34,374.5",0.0,1.5,6.8
B403QG,Mouwasat Medical Services Co.,Saudi Arabia,Health Care,Health Care Providers & Services,"5,875.6",0.1,1.3,21.8
B02L48,Mowi ASA,Norway,Consumer Staples,Food Products,"12,591.5",0.3,1.8,-10.6
615159,Mphasis Limited,India,Information Technology,IT Services,"5,944.4",0.1,1.7,7.8
BYXW41,Mr Price Group Limited,South Africa,Consumer Discretionary,Specialty Retail,"3,369.8",0.2,3.7,-8.1
621412,MRF Limited,India,Consumer Discretionary,Auto Components,"4,009.7",0.5,0.2,1.6
B2Q4CS,"MS&AD Insurance Group Holdings, Inc.",Japan,Financials,Insurance,"17,362.3",1.6,4.3,-17.6
B2972D,MSCI Inc. Class A,United States,Financials,Capital Markets,"32,408.7",0.0,1.0,12.9
656320,MTN Group Limited,South Africa,Communication Services,Wireless Telecommunication Services,"19,540.0",0.3,1.8,8.0
629005,MTR Corporation Limited,Hong Kong,Industrials,Road & Rail,"33,857.6",0.7,3.0,-16.1
B09DHL,MTU Aero Engines AG,Germany,Industrials,Aerospace & Defense,"10,295.8",0.3,1.1,-35.3
BFXP65,Muangthai Capital Public Co. Ltd.,Thailand,Financials,Consumer Finance,"2,684.1",0.3,0.8,14.4
BHZSKR,Multichoice Group Ltd,South Africa,Communication Services,Media,"3,606.0",0.2,4.3,31.9
529412,Munich Reinsurance Company,Germany,Financials,Insurance,"33,054.1",1.1,4.9,-2.6
661040,"Murata Manufacturing Co., Ltd.",Japan,Information Technology,Electronic Equipment Instruments & Components,"42,974.8",0.4,1.8,20.1
B40MFF,Muthoot Finance Limited,India,Financials,Consumer Finance,"5,984.2",0.4,1.7,25.0
662158,Nan Ya Plastics Corporation,Taiwan,Materials,Chemicals,"21,687.0",0.7,9.1,28.2
B11875,Nan Ya Printed Circuit Board Corporation,Taiwan,Information Technology,Electronic Equipment Instruments & Components,"8,845.6",0.2,2.4,#N/A
628360,Nanya Technology Corporation,Taiwan,Information Technology,Semiconductors & Semiconductor Equipment,"6,960.4",0.9,5.5,-0.6
296510,"Nasdaq, Inc.",United States,Financials,Capital Markets,"23,399.1",0.2,1.7,35.3
662269,Naspers Limited Class N,South Africa,Consumer Discretionary,Internet & Direct Marketing Retail,"43,548.8",0.5,0.4,-22.9
662460,National Australia Bank Limited,Australia,Financials,Banks,"69,857.9",0.7,4.5,4.8
207730,National Bank of Canada,Canada,Financials,Banks,"24,173.9",0.5,3.8,16.0
688952,National Bank of Kuwait K.S.C.,Kuwait,Financials,Banks,"25,149.8",0.4,2.8,-8.3
BDR05C,National Grid plc,United Kingdom,Utilities,Multi-Utilities,"54,978.5",0.5,4.0,-15.8
B136MP,National Industrialization Co.,Saudi Arabia,Materials,Chemicals,"3,266.9",0.7,0.0,10.2
BJRFY3,Natura & Co Holding SA,Brazil,Consumer Staples,Personal Products,"4,742.4",1.0,0.8,-23.7
565042,"Naturgy Energy Group, S.A.",Spain,Utilities,Gas Utilities,"28,256.8",0.2,3.5,#N/A
B7T772,NatWest Group Plc,United Kingdom,Financials,Banks,"27,401.1",1.7,5.0,15.4
656039,NAVER Corp.,South Korea,Communication Services,Interactive Media & Services,"34,856.3",0.6,0.2,56.9
626418,NCsoft Corporation,South Korea,Communication Services,Entertainment,"7,379.3",0.4,1.3,4.2
664040,NEC Corp.,Japan,Information Technology,IT Services,"11,180.0",1.1,2.1,46.9
662800,Nedbank Group Limited,South Africa,Financials,Banks,"6,714.3",0.9,5.6,-22.8
563396,Nemetschek SE,Germany,Information Technology,Software,"7,764.2",0.1,0.6,14.4
BDD7WV,NEPI ROCKCASTLE S.A.,United Kingdom,Real Estate,Real Estate Management & Development,"3,581.1",1.2,6.2,2.2
B06YV4,Neste Corporation,Finland,Energy,Oil Gas & Consumable Fuels,"33,087.3",0.2,2.0,17.4
662933,Nestle (Malaysia) Bhd.,Malaysia,Consumer Staples,Food Products,"7,154.8",0.0,1.8,-5.8
612860,Nestle India Ltd.,India,Consumer Staples,Food Products,"19,971.3",0.0,1.2,6.8
712387,Nestle S.A.,Switzerland,Consumer Staples,Food Products,"328,274.3",0.2,2.3,22.9
263064,"NetApp, Inc.",United States,Information Technology,Technology Hardware Storage & Peripherals,"15,740.0",0.1,2.8,-3.7
BM93SF,Netease Inc,China,Communication Services,Entertainment,"65,337.5",0.2,1.2,18.4
285781,"Netflix, Inc.",United States,Communication Services,Entertainment,"78,720.9",0.2,0.0,70.5
BF2S42,Netmarble Corp.,South Korea,Communication Services,Entertainment,"5,381.3",0.9,0.7,25.1
262391,"Neurocrine Biosciences, Inc.",United States,Health Care,Biotechnology,"8,119.2",0.2,0.0,94.2
B5730Z,"New China Life Insurance Co., Ltd. Class H",China,Financials,Insurance,"11,058.3",1.5,8.8,19.7
BM94GQ,New World Development Co. Ltd.,Hong Kong,Real Estate,Real Estate Management & Development,"9,332.1",3.1,7.0,-66.8
663710,Newcrest Mining Limited,Australia,Materials,Metals & Mining,"15,702.8",0.6,2.7,38.1
263570,Newell Brands Inc,United States,Consumer Discretionary,Household Durables,"8,547.0",0.4,4.5,#N/A
263660,Newmont Corporation,United States,Materials,Metals & Mining,"50,698.4",0.4,3.4,7.2
BBGVT4,News Corporation Class A,United States,Communication Services,Media,"10,290.1",0.8,1.1,#N/A
BJ1F88,Nexi S.p.A.,Italy,Information Technology,IT Services,"12,040.1",1.2,0.0,15.2
B63QM7,"NEXON Co., Ltd.",Japan,Communication Services,Entertainment,"21,206.3",0.3,0.3,-19.2
320898,Next plc,United Kingdom,Consumer Discretionary,Multiline Retail,"10,052.5",0.1,2.0,0.7
232891,"NextEra Energy, Inc.",United States,Utilities,Electric Utilities,"139,479.5",0.3,2.4,-12.1
661950,"NGK Insulators, Ltd.",Japan,Industrials,Machinery,"4,579.1",1.1,3.6,32.6
653708,NH INVESTMENT & SECURITIES CO.LTD.,South Korea,Financials,Capital Markets,"2,760.7",2.0,10.3,38.2
BN7BZM,NIBE Industrier AB Class B,Sweden,Industrials,Building Products,"18,022.6",0.1,0.6,24.1
664713,NICE Ltd,Israel,Information Technology,Software,"11,893.3",0.2,0.0,5.1
664068,Nidec Corporation,Japan,Industrials,Electrical Equipment,"38,020.5",0.3,0.8,30.4
BSZLN1,"Nien Made Enterprise Co., Ltd.",Taiwan,Consumer Discretionary,Household Durables,"3,046.6",0.2,3.3,16.6
B1DN46,Nihon M&A Center Holdings Inc.,Japan,Industrials,Professional Services,"3,421.2",0.1,1.2,9.2
264014,"NIKE, Inc. Class B",United States,Consumer Discretionary,Textiles Apparel & Luxury Goods,"172,122.2",0.1,1.1,14.4
B0WC2B,Nine Dragons Paper Holdings Ltd.,Hong Kong,Materials,Paper & Forest Products,"3,988.1",1.8,0.0,13.6
663955,"Nintendo Co., Ltd.",Japan,Communication Services,Entertainment,"60,308.9",0.3,3.4,47.4
639680,"Nippon Building Fund, Inc.",Japan,Real Estate,Equity Real Estate Investment Trusts (REITs),"9,199.6",0.6,3.6,9.0
BKSHP6,"NIPPON EXPRESS HOLDINGS,INC.",Japan,Industrials,Road & Rail,"5,255.5",1.0,5.2,49.8
664050,"Nippon Paint Holdings Co., Ltd.",Japan,Materials,Chemicals,"17,695.8",0.5,1.1,15.3
B98BC6,"Nippon Prologis REIT, Inc.",Japan,Real Estate,Equity Real Estate Investment Trusts (REITs),"7,221.1",0.5,2.8,6.2
664054,Nippon Sanso Holdings Corporation,Japan,Materials,Chemicals,"8,237.2",0.6,1.5,19.7
664056,"Nippon Shinyaku Co., Ltd.",Japan,Health Care,Pharmaceuticals,"4,207.5",0.4,1.4,25.4
664256,NIPPON STEEL CORP.,Japan,Materials,Metals & Mining,"15,665.3",1.8,7.6,34.3
664137,Nippon Telegraph and Telephone Corporation,Japan,Communication Services,Diversified Telecommunication Services,"110,399.0",0.6,3.1,10.2
664396,Nippon Yusen Kabushiki Kaisha,Japan,Industrials,Marine,"12,854.7",1.1,10.4,93.2
264540,NiSource Inc,United States,Utilities,Multi-Utilities,"12,401.2",0.5,3.1,#N/A
664158,Nissan Chemical Corporation,Japan,Materials,Chemicals,"8,058.9",0.2,2.1,14.3
664286,"Nissan Motor Co., Ltd.",Japan,Consumer Discretionary,Automobiles,"16,002.2",2.3,1.0,-12.7
664096,Nisshin Seifun Group Inc.,Japan,Consumer Staples,Food Products,"3,743.7",1.0,2.5,-3.8
664176,"Nissin Foods Holdings Co., Ltd.",Japan,Consumer Staples,Food Products,"7,109.3",0.5,1.5,29.8
664480,"Nitori Holdings Co., Ltd.",Japan,Consumer Discretionary,Specialty Retail,"11,265.1",0.6,1.1,15.6
664180,Nitto Denko Corp.,Japan,Materials,Chemicals,"10,427.1",0.6,2.6,24.6
BNG8PQ,NN Group N.V.,Netherlands,Financials,Insurance,"15,182.7",2.4,5.3,43.7
B5MDP3,Noah Holdings Ltd. Sponsored ADR Class A,China,Financials,Capital Markets,984.1,1.3,0.0,12.6
590294,Nokia Oyj,Finland,Information Technology,Communications Equipment,"27,650.9",0.7,1.7,#N/A
664310,"Nomura Holdings, Inc.",Japan,Financials,Capital Markets,"12,150.4",2.0,4.6,-6.0
B1CWJM,"Nomura Real Estate Holdings, Inc.",Japan,Real Estate,Real Estate Management & Development,"4,543.8",1.1,3.5,7.4
BYSJJF,"Nomura Real Estate Master Fund, Inc.",Japan,Real Estate,Equity Real Estate Investment Trusts (REITs),"6,088.5",0.9,4.0,1.6
639092,"Nomura Research Institute,Ltd.",Japan,Information Technology,IT Services,"15,675.5",0.2,1.3,14.0
BMGWW3,"Nongfu Spring Co., Ltd. Class H",China,Consumer Staples,Beverages,"58,614.5",0.1,1.3,24.6
BYZF9J,Nordea Bank Abp,Finland,Financials,Banks,"37,393.0",0.9,7.4,32.5
264183,Nordson Corporation,United States,Industrials,Machinery,"11,925.3",0.2,1.0,8.6
264189,Norfolk Southern Corporation,United States,Industrials,Road & Rail,"56,620.7",0.2,2.0,5.9
B11HK3,Norsk Hydro ASA,Norway,Materials,Metals & Mining,"15,474.2",0.7,4.7,88.5
BMZ1NS,Northam Platinum Holdings Limited,South Africa,Materials,Metals & Mining,"4,416.8",0.3,0.0,#N/A
671745,Northern Star Resources Ltd,Australia,Materials,Metals & Mining,"7,157.1",0.8,2.3,68.1
264866,Northern Trust Corporation,United States,Financials,Capital Markets,"21,425.6",0.5,2.7,-0.3
B68XHC,Northland Power Inc.,Canada,Utilities,Independent Power and Renewable Electricity Producers,"6,840.7",0.3,3.1,-25.9
264880,Northrop Grumman Corporation,United States,Industrials,Aerospace & Defense,"70,707.1",0.2,1.5,33.1
BJN4XN,NortonLifeLock Inc.,United States,Information Technology,Software,"13,848.3",0.0,2.1,63.9
710306,Novartis AG,Switzerland,Health Care,Pharmaceuticals,"211,853.8",0.3,3.6,14.2
634633,Novatek Microelectronics Corp.,Taiwan,Information Technology,Semiconductors & Semiconductor Equipment,"8,228.0",0.3,13.0,95.8
BJDQXG,"Novavax, Inc.",United States,Health Care,Biotechnology,"4,071.6",0.0,0.0,#N/A
BHC8X9,Novo Nordisk A/S Class B,Denmark,Health Care,Pharmaceuticals,"237,047.2",0.0,1.4,12.9
BYSS4X,NovoCure Ltd.,United Kingdom,Health Care,Health Care Equipment & Supplies,"7,292.8",0.1,0.0,#N/A
B798FW,Novozymes A/S Class B,Denmark,Materials,Chemicals,"16,927.1",0.1,1.3,2.2
221292,"NRG Energy, Inc.",United States,Utilities,Electric Utilities,"10,858.1",0.5,3.1,46.5
B037HF,NTPC Limited,India,Utilities,Independent Power and Renewable Electricity Producers,"18,481.3",0.9,4.8,5.5
612563,NTT DATA Corporation,Japan,Information Technology,IT Services,"21,709.9",0.5,1.0,10.3
265108,Nucor Corporation,United States,Materials,Metals & Mining,"31,701.9",0.5,1.7,62.9
BDRJLN,Nutrien Ltd.,Canada,Materials,Chemicals,"56,347.7",0.4,1.9,126.2
BMFNHJ,Nuvei Corporation,Canada,Information Technology,IT Services,"6,485.9",0.3,0.0,#N/A
237950,NVIDIA Corporation,United States,Information Technology,Semiconductors & Semiconductor Equipment,"424,129.9",0.1,0.1,43.8
263778,"NVR, Inc.",United States,Consumer Discretionary,Household Durables,"13,607.8",0.2,0.0,20.3
B505PN,NXP Semiconductors NV,Netherlands,Information Technology,Semiconductors & Semiconductor Equipment,"46,051.2",0.1,1.9,24.8
B65LWX,"O'Reilly Automotive, Inc.",United States,Consumer Discretionary,Specialty Retail,"39,426.7",0.0,0.0,27.9
665640,Obayashi Corporation,Japan,Industrials,Construction & Engineering,"5,187.8",1.6,4.6,-13.5
613674,"OBIC Co., Ltd.",Japan,Information Technology,IT Services,"14,799.9",0.2,1.1,9.2
B3MBS7,Ocado Group PLC,United Kingdom,Consumer Staples,Food & Staples Retailing,"6,978.5",0.3,0.0,#N/A
265540,Occidental Petroleum Corporation,United States,Energy,Oil Gas & Consumable Fuels,"60,261.4",0.2,0.8,7.3
665610,"Odakyu Electric Railway Co., Ltd.",Japan,Industrials,Road & Rail,"5,140.1",0.6,0.6,-28.5
613936,Oil & Natural Gas Corp. Ltd.,India,Energy,Oil Gas & Consumable Fuels,"25,887.0",1.1,0.0,-20.6
665770,Oji Holdings Corp.,Japan,Materials,Paper & Forest Products,"4,514.7",1.6,2.8,16.5
BDFZSP,"Okta, Inc. Class A",United States,Information Technology,IT Services,"12,343.1",0.4,0.0,#N/A
265642,"Old Dominion Freight Line, Inc.",United States,Industrials,Road & Rail,"26,804.8",0.1,0.5,24.3
BDVPYN,Old Mutual Ltd.,South Africa,Financials,Insurance,"3,575.3",1.1,6.1,-25.2
665880,Olympus Corp.,Japan,Health Care,Health Care Equipment & Supplies,"26,644.7",0.2,0.6,78.0
227930,Omnicom Group Inc,United States,Communication Services,Media,"15,841.4",0.2,3.6,1.0
665942,OMRON Corporation,Japan,Information Technology,Electronic Equipment Instruments & Components,"11,683.9",0.5,1.3,-0.9
465145,OMV AG,Austria,Energy,Oil Gas & Consumable Fuels,"16,978.2",0.9,4.7,22.9
258357,ON Semiconductor Corporation,United States,Information Technology,Semiconductors & Semiconductor Equipment,"24,258.5",0.2,0.0,41.0
B606XG,"Oneness Biotech Co., Ltd.",Taiwan,Health Care,Pharmaceuticals,"2,314.3",0.2,0.0,#N/A
213010,"ONEOK, Inc.",United States,Energy,Oil Gas & Consumable Fuels,"28,936.3",0.2,5.8,4.5
265951,Onex Corporation,Canada,Financials,Capital Markets,"4,907.5",1.7,0.6,#N/A
666010,"ONO Pharmaceutical Co., Ltd.",Japan,Health Care,Pharmaceuticals,"14,105.9",0.4,1.9,20.5
615817,Ooredoo Q.P.S.C,Qatar,Communication Services,Diversified Telecommunication Services,"6,420.9",1.0,4.1,-54.3
BD3D17,Open House Group Co. Ltd,Japan,Consumer Discretionary,Household Durables,"5,015.9",0.6,2.5,34.0
226082,Open Text Corporation,Canada,Information Technology,Software,"10,239.0",0.4,2.3,8.0
BJLD2Y,Operadora de Sites Mexicanos SA de CV Series -A-1-,Mexico,Communication Services,Diversified Telecommunication Services,"4,012.8",0.3,0.0,#N/A
266156,Oracle Corporation,United States,Information Technology,Software,"182,235.1",0.0,1.9,8.7
614168,Oracle Corporation Japan,Japan,Information Technology,Software,"7,953.3",0.1,1.9,7.6
555255,Orange Polska S.A.,Poland,Communication Services,Diversified Telecommunication Services,"1,779.8",1.7,0.0,160.4
517617,Orange SA,France,Communication Services,Diversified Telecommunication Services,"32,529.2",0.9,6.0,-39.9
BH3T8K,Orbia Advance Corp. SAB de CV,Mexico,Materials,Chemicals,"5,048.1",0.5,4.9,48.7
645800,Orica Limited,Australia,Materials,Chemicals,"4,887.2",0.4,1.7,#N/A
664889,"Oriental Land Co., Ltd.",Japan,Consumer Discretionary,Hotels Restaurants & Leisure,"51,201.3",0.1,0.2,-55.4
621486,Origin Energy Limited,Australia,Utilities,Electric Utilities,"8,582.9",0.8,2.9,#N/A
BDVLJ7,ORION CORP.,South Korea,Consumer Staples,Food Products,"2,939.4",0.6,0.8,26.8
B17NY4,Orion Oyj Class B,Finland,Health Care,Pharmaceuticals,"5,524.8",0.1,4.1,1.5
666114,ORIX Corporation,Japan,Financials,Diversified Financial Services,"22,726.9",1.2,3.7,-10.7
652777,ORIX JREIT Inc.,Japan,Real Estate,Equity Real Estate Investment Trusts (REITs),"3,990.7",0.8,3.9,0.2
B1VQF4,Orkla ASA,Norway,Consumer Staples,Food Products,"7,448.5",0.6,4.1,13.7
733945,Orpea SA,France,Health Care,Health Care Providers & Services,"1,679.8",2.3,0.0,-11.5
BYT16L,Orsted,Denmark,Utilities,Electric Utilities,"44,916.7",0.2,1.7,-7.2
666176,"Osaka Gas Co., Ltd.",Japan,Utilities,Gas Utilities,"8,137.7",1.3,2.5,38.5
BGR9QP,Osotspa Public Co. Ltd.,Thailand,Consumer Staples,Beverages,"3,020.7",0.2,3.2,8.1
BK531S,Otis Worldwide Corporation,United States,Industrials,Machinery,"30,530.0",-0.2,1.6,3.2
732015,OTP Bank Nyrt,Hungary,Financials,Banks,"7,925.8",1.1,0.0,-0.1
626705,Otsuka Corporation,Japan,Information Technology,IT Services,"5,592.9",0.4,3.3,1.1
B5LTM9,"Otsuka Holdings Co., Ltd.",Japan,Health Care,Pharmaceuticals,"19,638.9",0.9,2.2,23.4
B0F9V2,Oversea-Chinese Banking Corporation Limited,Singapore,Financials,Banks,"38,068.1",1.0,4.5,-3.0
B1FW7Q,Owens Corning,United States,Industrials,Building Products,"9,194.3",0.5,1.5,33.2
266586,PACCAR Inc,United States,Industrials,Machinery,"28,221.4",0.4,1.7,-11.3
250456,Packaging Corporation of America,United States,Materials,Containers & Packaging,"14,150.8",0.3,2.6,0.4
B1VJS6,Page Industries Limited,India,Consumer Discretionary,Textiles Apparel & Luxury Goods,"6,022.2",0.0,0.0,-3.8
BN78DQ,Palantir Technologies Inc. Class A,United States,Information Technology,Software,"16,400.0",0.1,0.0,#N/A
B87ZMX,"Palo Alto Networks, Inc.",United States,Information Technology,Software,"43,195.3",0.0,0.0,#N/A
266927,Pan American Silver Corp.,Canada,Materials,Metals & Mining,"4,492.8",0.6,2.2,190.9
B24FX4,"Pan Ocean Co., Ltd.",South Korea,Industrials,Marine,"3,317.5",0.9,1.3,25.6
626986,Pan Pacific International Holdings Corporation,Japan,Consumer Discretionary,Multiline Retail,"9,191.7",0.3,0.9,7.5
657270,Panasonic Holdings Corporation,Japan,Consumer Discretionary,Household Durables,"21,448.1",1.2,2.6,-5.1
B44XTX,Pandora A/S,Denmark,Consumer Discretionary,Textiles Apparel & Luxury Goods,"6,981.1",0.1,2.9,-4.8
B6RV67,"Parade Technologies, Ltd.",Taiwan,Information Technology,Semiconductors & Semiconductor Equipment,"4,036.6",0.1,2.2,45.2
BKTNTR,Paramount Global Class B,United States,Communication Services,Media,"20,575.9",1.1,3.0,-5.3
267150,Parker-Hannifin Corporation,United States,Industrials,Machinery,"33,834.6",0.3,2.0,9.4
BLFHPV,Parkland Corporation,Canada,Energy,Oil Gas & Consumable Fuels,"4,327.9",0.4,3.6,-33.6
B119QG,Partners Group Holding AG,Switzerland,Financials,Capital Markets,"27,253.4",0.1,3.2,24.4
267445,"Paychex, Inc.",United States,Information Technology,IT Services,"42,397.9",0.1,2.7,7.2
BL95MY,"Paycom Software, Inc.",United States,Information Technology,Software,"16,204.7",0.1,0.0,6.8
BYW36M,"PayPal Holdings, Inc.",United States,Information Technology,IT Services,"89,377.5",0.2,0.0,32.4
BYX56S,PearlAbyss Corp.,South Korea,Communication Services,Entertainment,"2,985.1",0.2,0.0,-32.1
067760,Pearson PLC,United Kingdom,Communication Services,Media,"6,943.6",0.8,2.7,-26.7
B4PLX1,Pegatron Corporation,Taiwan,Information Technology,Technology Hardware Storage & Peripherals,"5,800.8",1.0,7.7,30.3
BJ7WJS,"Peloton Interactive, Inc. Class A",United States,Consumer Discretionary,Leisure Products,"4,803.3",0.3,0.0,#N/A
B4PT2P,Pembina Pipeline Corporation,Canada,Energy,Oil Gas & Consumable Fuels,"21,868.3",0.4,5.0,2.3
BLS09M,Pentair plc,United Kingdom,Industrials,Machinery,"7,954.1",0.3,1.7,21.5
B8RZJZ,People's Insurance Co. (Group) of China Ltd. Class H,China,Financials,Insurance,"26,800.0",1.3,7.8,13.4
BFXG36,Pepkor Holdings Ltd.,South Africa,Consumer Discretionary,Specialty Retail,"4,676.1",0.8,2.2,11.9
268151,"PepsiCo, Inc.",United States,Consumer Staples,Beverages,"226,276.1",0.1,2.8,-9.9
230584,"PerkinElmer, Inc.",United States,Health Care,Life Sciences Tools & Services,"17,976.2",0.4,0.2,83.5
468232,Pernod Ricard SA,France,Consumer Staples,Beverages,"49,334.2",0.4,1.7,-8.3
068253,Persimmon Plc,United Kingdom,Consumer Discretionary,Household Durables,"8,307.8",0.6,11.1,-5.2
B3CY70,PERSOL HOLDINGS CO. LTD.,Japan,Industrials,Professional Services,"4,637.7",0.3,1.7,36.6
BYY014,Petro Rio SA,Brazil,Energy,Oil Gas & Consumable Fuels,"4,502.9",0.3,0.0,72.1
622657,PetroChina Company Limited Class H,China,Energy,Oil Gas & Consumable Fuels,"133,277.3",1.5,6.9,22.8
268453,Petroleo Brasileiro SA Pfd,Brazil,Energy,Oil Gas & Consumable Fuels,"93,686.5",1.0,0.0,14.5
B5KQGT,PETRONAS Chemicals Group Bhd.,Malaysia,Materials,Chemicals,"18,197.5",0.5,4.6,0.4
669593,Petronas Dagangan Bhd.,Malaysia,Energy,Oil Gas & Consumable Fuels,"4,794.7",0.3,3.3,-22.4
670397,Petronas Gas Bhd.,Malaysia,Utilities,Gas Utilities,"7,798.1",0.4,4.7,4.5
B00KT6,Petronet Lng Limited,India,Energy,Oil Gas & Consumable Fuels,"4,236.7",0.4,5.1,7.8
268470,Pfizer Inc.,United States,Health Care,Pharmaceuticals,"284,647.8",0.3,3.2,15.6
268956,PG&E Corporation,United States,Utilities,Electric Utilities,"23,631.1",0.9,0.0,#N/A
